rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_area,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,is_target_win,set,match_id,winner,loser,rally_id
14,2.0,00:34:15,51395.0,8,6,4,2,lob,0.0,1,7,1.0,3,-1.1439024390243901,-1.4220312499999999,,,8,137.5,600.59,8,169.1,263.12,1,2,11,1,4,879
14,3.0,00:34:16,51415.0,8,6,1,2,drop,0.0,0,3,2.0,1,-0.9804878048780489,0.3663541666666668,,,8,135.8,235.67,8,157.2,652.4,1,2,11,1,4,879
14,4.0,00:34:17,51437.0,8,6,4,2,net shot,0.0,1,1,2.0,7,-0.774390243902439,-0.13614583333333327,,,7,105.6,593.01,8,118.5,245.72,1,2,11,1,4,879
14,5.0,00:34:18,51461.0,8,6,1,2,lob,0.0,0,7,1.0,5,-0.8951219512195122,1.4721874999999998,,,7,123.2,423.36,8,147.4,606.58,1,2,11,1,4,879
14,6.0,00:34:20,51502.0,8,6,4,2,smash,0.0,0,5,2.0,6,1.0548780487804879,-0.9480208333333332,,,8,122.0,747.34,8,146.8,301.29,1,2,11,1,4,879
14,7.0,00:34:20,51515.0,8,6,1,2,defensive shot,0.0,1,6,2.0,2,1.170731707317073,0.3497395833333332,,,8,137.9,265.52,8,128.8,736.77,1,2,11,1,4,879
14,8.0,00:34:21,51540.0,8,6,4,3,lob,0.0,0,2,2.0,10,1.547560975609756,-1.7371354166666666,out,1.0,8,237.8,606.63,8,210.1,312.93,1,2,11,1,4,879
15,1.0,00:34:35,51877.0,8,7,1,1,short service,0.0,1,7,2.0,7,0.44024390243902434,0.5764583333333331,,,8,159.8,319.71,8,223.3,676.71,0,2,11,1,4,880
15,2.0,00:34:35,51894.0,8,7,4,2,net shot,0.0,1,7,2.0,2,1.0987804878048784,-0.5254687499999999,,,8,217.6,611.06,8,171.8,310.58,0,2,11,1,4,880
15,3.0,00:34:36,51914.0,8,7,1,2,lob,0.0,1,2,1.0,8,-0.6707317073170732,1.4540104166666665,,,8,239.2,337.79,8,208.1,624.2,0,2,11,1,4,880
15,4.0,00:34:37,51943.0,8,7,4,2,smash,1.0,0,8,2.0,5,-1.0841463414634147,-0.9001041666666666,,,8,151.6,741.5,8,140.6,263.08,0,2,11,1,4,880
15,5.0,00:34:38,51954.0,8,7,1,2,defensive shot,0.0,0,5,2.0,7,0.08414634146341471,0.4857291666666666,,,8,129.3,280.01,9,136.1,766.76,0,2,11,1,4,880
15,6.0,00:34:39,51978.0,8,7,4,2,net shot,0.0,0,7,2.0,1,-1.0914634146341464,-0.20703125,,,8,162.2,619.83,8,144.4,282.42,0,2,11,1,4,880
15,7.0,00:34:40,52001.0,8,7,1,2,lob,0.0,0,1,1.0,8,-0.4109756097560974,1.478229166666667,,,1,99.1,401.32,8,160.6,622.73,0,2,11,1,4,880
15,8.0,00:34:41,52041.0,8,7,4,2,drop,0.0,0,8,2.0,5,-1.2207317073170731,-0.6054166666666667,,,9,133.5,761.12,8,153.1,263.1,0,2,11,1,4,880
15,9.0,00:34:42,52062.0,8,7,1,2,lob,0.0,0,5,1.0,5,-1.0170731707317073,1.441822916666667,,,5,85.5,330.89,8,135.8,729.6,0,2,11,1,4,880
15,10.0,00:34:43,52093.0,8,7,4,2,smash,1.0,0,5,2.0,5,-1.4426829268292682,-1.1011979166666668,,,8,112.7,743.83,8,140.9,280.03,0,2,11,1,4,880
15,11.0,00:34:44,52106.0,8,7,1,3,defensive shot,0.0,0,5,2.0,10,-1.770731707317073,0.671875,out,4.0,8,124.8,267.93,9,114.1,761.12,0,2,11,1,4,880
16,1.0,00:35:29,53244.0,9,7,4,1,short service,0.0,1,7,2.0,7,0.4158536585365853,-0.47067708333333336,,,8,170.2,624.18,8,209.1,301.38,1,2,11,1,4,881
16,2.0,00:35:30,53260.0,9,7,1,2,net shot,0.0,0,7,2.0,7,0.8426829268292683,0.3928645833333331,,,7,208.0,370.29,8,191.9,635.65,1,2,11,1,4,881
16,3.0,00:35:31,53277.0,9,7,4,2,lob,0.0,0,7,2.0,3,-1.0499999999999998,-1.4498958333333334,,,7,227.3,563.49,8,206.1,339.96,1,2,11,1,4,881
16,4.0,00:35:32,53304.0,9,7,1,2,smash,0.0,0,3,2.0,5,-0.9878048780487805,0.7805729166666667,,,8,122.1,204.65,8,178.8,615.46,1,2,11,1,4,881
16,5.0,00:35:32,53315.0,9,7,4,2,defensive shot,0.0,1,5,2.0,1,-1.2353658536585366,-0.4935416666666666,,,8,176.0,628.51,9,122.9,183.29,1,2,11,1,4,881
16,6.0,00:35:33,53337.0,9,7,1,2,lob,0.0,0,1,1.0,8,-0.828048780487805,1.3298958333333335,,,8,104.6,357.31,8,152.2,629.93,1,2,11,1,4,881
16,7.0,00:35:34,53360.0,9,7,4,3,smash,0.0,0,8,2.0,1,-1.1914634146341463,0.10541666666666671,touched the net,1.0,8,139.2,730.8,8,127.5,267.94,1,2,11,1,4,881
17,1.0,00:35:49,53736.0,10,7,1,1,short service,0.0,1,7,2.0,7,-0.3134146341463413,0.6485416666666666,,,8,180.4,333.26,8,131.4,659.24,1,2,11,1,4,882
17,2.0,00:35:50,53751.0,10,7,4,2,net shot,0.0,0,7,2.0,1,-1.0573170731707318,-0.28958333333333347,,,8,134.8,600.59,8,161.0,301.31,1,2,11,1,4,882
17,3.0,00:35:50,53770.0,10,7,1,2,net shot,0.0,0,1,2.0,1,-1.3463414634146342,0.2066666666666667,,,1,103.8,380.7,8,145.3,609.54,1,2,11,1,4,882
17,4.0,00:35:51,53792.0,10,7,4,2,net shot,0.0,1,1,2.0,1,-1.1451219512195123,-0.15640624999999986,,,1,102.3,532.34,8,127.7,344.26,1,2,11,1,4,882
17,5.0,00:35:52,53813.0,10,7,1,2,lob,0.0,0,1,1.0,9,-0.23170731707317074,1.6304687499999997,,,7,105.4,401.32,7,132.3,571.35,1,2,11,1,4,882
17,6.0,00:35:54,53871.0,10,7,4,3,drop,0.0,0,9,2.0,7,0.4243902439024392,0.10604166666666674,touched the net,1.0,9,147.6,775.66,8,147.6,265.53,1,2,11,1,4,882
18,1.0,00:36:25,54628.0,10,8,1,1,short service,0.0,1,7,2.0,7,0.5756097560975608,0.5025520833333333,,,8,165.8,319.72,8,220.0,644.1,0,2,11,1,4,883
18,2.0,00:36:25,54645.0,10,8,4,2,net shot,0.0,0,7,2.0,7,-0.801219512195122,-0.25828124999999985,,,8,212.5,602.14,8,165.7,291.94,0,2,11,1,4,883
18,3.0,00:36:26,54665.0,10,8,1,2,net shot,0.0,0,7,2.0,7,-0.1524390243902439,0.22520833333333337,,,7,123.5,393.17,8,172.3,602.11,0,2,11,1,4,883
18,4.0,00:36:27,54685.0,10,8,4,2,lob,0.0,1,7,1.0,8,0.3804878048780486,-1.3111458333333335,,,7,170.1,540.72,8,152.5,321.97,0,2,11,1,4,883
18,5.0,00:36:28,54709.0,10,8,1,2,smash,0.0,0,8,2.0,8,0.35609756097560963,0.9513541666666665,,,8,197.2,238.31,8,188.8,629.95,0,2,11,1,4,883
18,6.0,00:36:28,54718.0,10,8,4,2,defensive shot,0.0,0,8,2.0,5,-1.2195121951219512,-0.6973437499999999,,,8,204.9,678.02,8,184.0,210.0,0,2,11,1,4,883
18,7.0,00:36:29,54747.0,10,8,1,2,net shot,0.0,0,5,2.0,1,-1.2036585365853658,0.20671874999999998,,,8,108.8,333.16,8,164.0,659.25,0,2,11,1,4,883
18,8.0,00:36:30,54772.0,10,8,4,2,push/rush,0.0,1,1,2.0,3,-1.471951219512195,-1.4782812500000002,,,7,108.4,561.81,8,136.3,317.4,0,2,11,1,4,883
18,9.0,00:36:32,54802.0,10,8,1,2,drive,0.0,0,3,1.0,8,-0.8426829268292683,0.9439062500000001,,,3,86.9,177.8,8,150.3,615.44,0,2,11,1,4,883
18,10.0,00:36:32,54818.0,10,8,4,2,smash,0.0,0,8,2.0,8,0.4243902439024392,-1.0234895833333333,,,8,124.7,621.26,9,104.8,185.96,0,2,11,1,4,883
18,11.0,00:36:33,54828.0,10,8,1,2,defensive shot,0.0,1,8,2.0,7,0.7402439024390243,0.5520833333333334,,,8,123.6,253.2,8,140.0,631.35,0,2,11,1,4,883
18,12.0,00:36:34,54850.0,10,8,4,2,net shot,0.0,0,7,2.0,1,-1.0878048780487806,-0.3955208333333333,,,8,209.0,628.52,8,167.0,277.67,0,2,11,1,4,883
18,13.0,00:36:34,54874.0,10,8,1,2,lob,0.0,0,1,1.0,8,-0.23170731707317074,1.1058333333333337,,,1,101.0,376.5,8,166.5,637.05,0,2,11,1,4,883
18,14.0,00:36:36,54904.0,10,8,4,3,smash,0.0,0,8,2.0,5,-0.9463414634146341,-1.15265625,opponent's ball landed,4.0,8,156.1,687.16,8,146.5,284.81,0,2,11,1,4,883
19,1.0,00:37:08,55712.0,10,9,4,1,short service,0.0,1,7,2.0,1,-0.9109756097560976,-0.34208333333333335,,,8,188.3,627.08,8,123.3,308.21,0,2,11,1,4,884
19,2.0,00:37:09,55728.0,10,9,1,2,net shot,0.0,0,1,2.0,1,-1.2682926829268293,0.3576041666666665,,,7,120.3,411.43,8,182.9,635.64,0,2,11,1,4,884
19,3.0,00:37:10,55751.0,10,9,4,2,net shot,0.0,1,1,2.0,1,-1.1134146341463413,-0.19687500000000005,,,1,91.2,582.26,8,144.7,337.66,0,2,11,1,4,884
19,4.0,00:37:11,55778.0,10,9,1,2,net shot,0.0,0,1,1.0,7,0.3390243902439026,0.21635416666666676,,,1,103.8,421.36,7,136.6,568.2,0,2,11,1,4,884
19,5.0,00:37:11,55795.0,10,9,4,3,push/rush,0.0,0,7,2.0,8,-0.19756097560975597,-0.96125,opponent's ball landed,4.0,7,155.0,520.55,7,115.3,395.21,0,2,11,1,4,884
20,1.0,00:37:32,56318.0,10,10,4,1,short service,0.0,1,7,2.0,7,0.3341463414634147,-0.4055208333333334,,,8,169.7,619.83,8,217.0,331.07,0,2,11,1,4,885
20,2.0,00:37:33,56335.0,10,10,1,2,net shot,0.0,0,7,2.0,2,1.0146341463414632,0.3146874999999998,,,7,210.7,366.04,8,197.1,639.88,0,2,11,1,4,885
20,3.0,00:37:34,56355.0,10,10,4,2,net shot,0.0,0,2,2.0,1,-1.2646341463414634,-0.15645833333333345,,,7,242.2,557.09,8,200.2,337.73,0,2,11,1,4,885
20,4.0,00:37:34,56374.0,10,10,1,3,lob,0.0,0,1,2.0,10,1.798780487804878,1.681302083333333,out,4.0,7,117.0,423.35,7,200.5,583.88,0,2,11,1,4,885
21,1.0,00:37:57,56941.0,11,10,4,1,short service,0.0,1,7,2.0,7,-0.5499999999999999,-0.36312500000000014,,,8,188.2,629.95,8,123.4,289.52,1,2,11,1,4,886
21,2.0,00:37:58,56955.0,11,10,1,2,net shot,0.0,0,7,2.0,7,0.3890243902439025,0.33203125,,,7,132.0,378.64,8,186.1,632.8,1,2,11,1,4,886
21,3.0,00:37:59,56976.0,11,10,4,2,lob,0.0,1,7,1.0,9,-0.5207317073170731,-1.5058333333333334,,,7,204.2,588.49,8,169.2,333.24,1,2,11,1,4,886
21,4.0,00:38:00,57008.0,11,10,1,2,drop,0.0,0,9,2.0,8,-0.6085365853658538,0.7035416666666668,,,9,160.2,186.06,8,186.9,651.03,1,2,11,1,4,886
21,5.0,00:38:01,57027.0,11,10,4,2,net shot,0.0,1,8,2.0,8,-0.0939024390243901,-0.5596354166666666,,,8,154.3,631.36,9,155.9,194.1,1,2,11,1,4,886
21,6.0,00:38:01,57048.0,11,10,1,2,net shot,0.0,1,8,2.0,1,-1.1353658536585365,0.44333333333333336,,,8,148.4,321.97,8,173.9,631.37,1,2,11,1,4,886
21,7.0,00:38:02,57069.0,11,10,4,2,lob,0.0,1,1,1.0,3,-1.173170731707317,-1.5063020833333336,,,7,117.2,569.77,8,145.1,321.96,1,2,11,1,4,886
21,8.0,00:38:03,57097.0,11,10,1,2,clear,0.0,0,3,1.0,5,-0.9560975609756098,1.4540104166666665,,,9,115.5,177.85,8,161.9,653.78,1,2,11,1,4,886
21,9.0,00:38:04,57124.0,11,10,4,2,smash,0.0,0,5,2.0,5,-1.3658536585365855,-0.9994791666666666,,,8,118.5,723.56,8,131.1,270.37,1,2,11,1,4,886
21,10.0,00:38:05,57134.0,11,10,1,2,defensive shot,0.0,0,5,2.0,7,-0.6548780487804878,0.3491145833333332,,,8,115.1,267.92,8,120.0,745.01,1,2,11,1,4,886
21,11.0,00:38:06,57158.0,11,10,4,2,lob,0.0,1,7,2.0,3,-1.2902439024390244,-1.5206250000000001,,,7,132.0,580.74,8,131.0,294.25,1,2,11,1,4,886
21,12.0,00:38:07,57188.0,11,10,1,2,drop,0.0,0,3,2.0,5,-1.075609756097561,0.8033333333333333,,,9,105.5,185.96,8,162.8,639.87,1,2,11,1,4,886
21,13.0,00:38:08,57204.0,11,10,4,2,net shot,0.0,1,5,2.0,6,1.1914634146341463,-0.55890625,,,8,117.6,639.85,9,110.2,194.02,1,2,11,1,4,886
21,14.0,00:38:09,57226.0,11,10,1,2,lob,0.0,1,6,1.0,3,-1.1670731707317072,1.5377604166666667,,,8,239.3,335.56,8,174.9,655.16,1,2,11,1,4,886
21,15.0,00:38:10,57255.0,11,10,4,2,drop,1.0,0,3,2.0,1,-1.1524390243902438,-0.5155729166666667,,,8,130.8,753.12,8,145.2,250.75,1,2,11,1,4,886
21,16.0,00:38:11,57280.0,11,10,1,2,net shot,0.0,0,1,2.0,7,0.07560975609756083,0.15234375,,,5,89.1,324.15,8,131.2,696.16,1,2,11,1,4,886
21,17.0,00:38:12,57306.0,11,10,4,2,lob,0.0,1,7,1.0,9,0.8597560975609756,-1.4765104166666667,,,7,178.6,552.19,8,169.2,337.69,1,2,11,1,4,886
21,18.0,00:38:13,57331.0,11,10,1,2,smash,0.0,0,9,2.0,8,-0.5170731707317073,0.9439583333333333,,,8,215.0,207.43,8,189.3,666.03,1,2,11,1,4,886
21,19.0,00:38:13,57343.0,11,10,4,2,defensive shot,0.0,1,8,2.0,1,-0.9048780487804878,-0.3633333333333333,,,8,210.2,672.73,9,214.2,180.75,1,2,11,1,4,886
21,20.0,00:38:14,57373.0,11,10,1,2,lob,0.0,0,1,1.0,9,0.9097560975609755,1.6361979166666665,,,7,115.2,376.52,8,156.3,621.28,1,2,11,1,4,886
21,21.0,00:38:16,57411.0,11,10,4,2,drop,0.0,0,9,2.0,1,-1.0804878048780486,-0.3955208333333333,,,9,242.9,784.41,8,171.1,275.27,1,2,11,1,4,886
21,22.0,00:38:17,57434.0,11,10,1,2,net shot,0.0,0,1,2.0,1,-1.0743902439024389,0.16109375000000004,,,8,110.1,348.63,8,194.6,681.96,1,2,11,1,4,886
21,23.0,00:38:18,57458.0,11,10,4,2,net shot,0.0,1,1,2.0,1,-1.1756097560975611,-0.11640625000000011,,,7,112.9,537.36,8,141.0,315.13,1,2,11,1,4,886
21,24.0,00:38:19,57483.0,11,10,1,2,net shot,0.0,0,1,1.0,1,-1.1121951219512196,0.10546875,,,1,99.2,415.41,7,142.2,589.98,1,2,11,1,4,886
21,25.0,00:38:19,57497.0,11,10,4,3,push/rush,0.0,1,1,2.0,10,2.096341463414634,-1.0731770833333334,out,1.0,7,148.1,522.25,1,91.6,393.13,1,2,11,1,4,886
22,1.0,00:39:45,59625.0,11,11,1,1,short service,0.0,1,7,2.0,7,-0.29756097560975614,0.54359375,,,8,183.2,317.47,8,133.5,675.35,0,2,11,1,4,887
22,2.0,00:39:45,59641.0,11,11,4,3,push/rush,0.0,0,7,2.0,3,-1.4341463414634146,-1.5207291666666667,opponent's ball landed,4.0,7,127.9,589.98,8,171.2,317.45,0,2,11,1,4,887
23,1.0,00:40:08,60204.0,12,11,4,1,short service,0.0,1,7,2.0,8,0.15121951219512203,-0.5594791666666667,,,8,166.0,631.36,8,199.5,303.69,1,2,11,1,4,888
23,2.0,00:40:08,60220.0,12,11,1,2,net shot,0.0,1,8,2.0,1,-1.1353658536585365,0.3576562499999998,,,8,156.2,359.54,8,192.3,638.47,1,2,11,1,4,888
23,3.0,00:40:09,60239.0,12,11,4,3,lob,0.0,1,1,2.0,10,-0.9853658536585366,-1.75421875,out,1.0,7,119.3,580.73,8,149.6,312.85,1,2,11,1,4,888
24,1.0,00:40:21,60544.0,12,12,1,1,long service,0.0,1,7,1.0,8,0.9121951219512197,1.4236458333333335,,,8,156.4,317.43,8,219.0,644.1,0,2,11,1,4,889
24,2.0,00:40:22,60570.0,12,12,4,2,smash,0.0,0,8,2.0,6,1.0890243902439025,-1.0738541666666668,,,8,225.2,741.51,8,157.5,284.82,0,2,11,1,4,889
24,3.0,00:40:23,60581.0,12,12,1,2,defensive shot,0.0,1,6,2.0,7,0.7524390243902438,0.6248958333333334,,,8,161.6,284.83,9,239.1,806.69,0,2,11,1,4,889
24,4.0,00:40:24,60600.0,12,12,4,2,push/rush,0.0,0,7,2.0,8,-0.6914634146341464,-0.9740104166666667,,,8,214.8,614.01,8,181.5,277.69,0,2,11,1,4,889
24,5.0,00:40:24,60612.0,12,12,1,2,drive,0.0,0,8,2.0,5,-1.369512195121951,0.8927604166666665,,,8,162.8,267.99,8,210.8,605.12,0,2,11,1,4,889
24,6.0,00:40:25,60628.0,12,12,4,2,defensive shot,0.0,1,5,2.0,1,-1.1524390243902438,-0.5155729166666667,,,5,102.4,659.22,8,137.8,260.62,0,2,11,1,4,889
24,7.0,00:40:25,60646.0,12,12,1,2,drive,0.0,0,1,2.0,1,-1.2914634146341464,0.5678124999999999,,,1,99.3,368.03,8,146.6,642.67,0,2,11,1,4,889
24,8.0,00:40:26,60662.0,12,12,4,2,net shot,0.0,1,1,2.0,1,-1.2060975609756097,-0.3528645833333333,,,8,115.1,609.53,8,122.8,333.18,0,2,11,1,4,889
24,9.0,00:40:27,60682.0,12,12,1,2,lob,0.0,0,1,1.0,9,0.7353658536585367,1.5903645833333335,,,5,103.9,355.15,8,144.1,624.17,0,2,11,1,4,889
24,10.0,00:40:28,60715.0,12,12,4,2,drop,0.0,0,9,2.0,5,-0.9987804878048782,-0.6166666666666666,,,9,213.6,789.8,8,160.1,277.66,0,2,11,1,4,889
24,11.0,00:40:29,60735.0,12,12,1,2,net shot,0.0,0,5,2.0,7,0.25243902439024374,0.24338541666666677,,,8,118.8,333.17,8,184.5,721.14,0,2,11,1,4,889
24,12.0,00:40:30,60759.0,12,12,4,2,lob,0.0,0,7,2.0,3,-1.4158536585365853,-1.4083854166666665,,,7,167.8,542.37,8,157.9,333.23,0,2,11,1,4,889
24,13.0,00:40:31,60787.0,12,12,1,2,drive,0.0,0,3,2.0,5,-1.3829268292682928,0.9220312499999999,,,3,91.9,175.08,8,159.1,631.36,0,2,11,1,4,889
24,14.0,00:40:31,60799.0,12,12,4,2,defensive shot,0.0,1,5,2.0,1,-1.0499999999999998,-0.40625,,,8,164.0,648.25,8,108.8,230.55,0,2,11,1,4,889
24,15.0,00:40:32,60821.0,12,12,1,2,net shot,0.0,0,1,2.0,1,-1.2548780487804878,0.43484375000000003,,,8,112.9,350.81,8,132.9,641.26,0,2,11,1,4,889
24,16.0,00:40:33,60848.0,12,12,4,2,lob,0.0,1,1,1.0,3,-1.1634146341463416,-1.5063020833333336,,,7,108.5,565.01,8,141.1,319.69,0,2,11,1,4,889
24,17.0,00:40:35,60879.0,12,12,1,2,drop,0.0,0,3,2.0,1,-1.3597560975609757,0.4601562500000001,,,3,99.5,180.54,8,163.0,657.89,0,2,11,1,4,889
24,18.0,00:40:35,60899.0,12,12,4,2,net shot,0.0,1,1,2.0,5,-1.4414634146341463,-0.5828645833333335,,,5,89.7,625.59,9,120.5,199.36,0,2,11,1,4,889
24,19.0,00:40:37,60925.0,12,12,1,2,net shot,0.0,0,5,2.0,1,-1.4280487804878048,0.22473958333333321,,,1,98.7,368.03,8,142.6,629.92,0,2,11,1,4,889
24,20.0,00:40:37,60948.0,12,12,4,2,net shot,0.0,1,1,2.0,1,-1.4073170731707318,-0.11651041666666669,,,1,91.1,545.6,8,126.3,339.85,0,2,11,1,4,889
24,21.0,00:40:38,60972.0,12,12,1,2,lob,0.0,0,1,1.0,8,-0.823170731707317,1.4842187500000001,,,1,77.8,405.35,7,130.7,576.06,0,2,11,1,4,889
24,22.0,00:40:40,61014.0,12,12,4,2,smash,0.0,0,8,2.0,5,-1.1804878048780487,-1.1790104166666666,,,8,121.4,755.42,8,137.3,270.38,0,2,11,1,4,889
24,23.0,00:40:41,61025.0,12,12,1,2,defensive shot,0.0,0,5,1.0,8,-0.5073170731707316,1.3739583333333332,,,8,122.5,240.71,8,131.1,733.2,0,2,11,1,4,889
24,24.0,00:40:42,61055.0,12,12,4,2,drop,0.0,0,8,2.0,1,-1.028048780487805,-0.47140624999999997,,,8,138.4,702.5,8,137.5,215.14,0,2,11,1,4,889
24,25.0,00:40:43,61076.0,12,12,1,3,net shot,0.0,0,1,2.0,1,-1.0499999999999998,-0.0767187500000001,touched the net,4.0,8,106.0,359.47,8,168.3,715.0,0,2,11,1,4,889
25,1.0,00:41:20,62015.0,12,13,4,1,short service,0.0,1,7,2.0,7,-0.6499999999999999,-0.46026041666666667,,,8,188.3,622.75,8,127.3,308.22,0,2,11,1,4,890
25,2.0,00:41:21,62027.0,12,13,1,2,push/rush,0.0,0,7,1.0,5,-0.9902439024390244,0.9797916666666667,,,8,134.1,361.66,8,184.6,627.08,0,2,11,1,4,890
25,3.0,00:41:21,62044.0,12,13,4,2,defensive shot,0.0,1,5,2.0,1,-1.2841463414634147,-0.5045833333333333,,,8,155.0,646.86,8,134.7,359.51,0,2,11,1,4,890
25,4.0,00:41:22,62062.0,12,13,1,2,lob,0.0,0,1,1.0,8,0.6439024390243904,1.4051562499999999,,,5,89.1,359.45,8,129.9,631.35,0,2,11,1,4,890
25,5.0,00:41:23,62092.0,12,13,4,2,smash,0.0,0,8,2.0,6,1.020731707317073,-0.9480208333333332,,,8,184.7,745.02,8,153.3,280.04,0,2,11,1,4,890
25,6.0,00:41:24,62102.0,12,13,1,2,net shot,0.0,1,6,2.0,2,1.3048780487804879,0.5766666666666668,,,8,154.0,284.82,9,223.6,791.94,0,2,11,1,4,890
25,7.0,00:41:24,62124.0,12,13,4,2,net shot,0.0,0,2,2.0,2,1.069512195121951,-0.1253645833333333,,,8,249.5,625.67,8,192.3,287.25,0,2,11,1,4,890
25,8.0,00:41:25,62144.0,12,13,1,2,net shot,0.0,1,2,2.0,2,1.1121951219512194,0.1984895833333334,,,7,237.8,423.48,8,227.2,637.08,0,2,11,1,4,890
25,9.0,00:41:26,62163.0,12,13,4,2,lob,0.0,0,2,1.0,3,-1.1524390243902438,-1.4921354166666667,,,7,238.9,555.48,8,220.2,353.13,0,2,11,1,4,890
25,10.0,00:41:27,62190.0,12,13,1,2,smash,0.0,0,3,2.0,8,0.15731707317073176,0.9728645833333331,,,9,129.8,194.05,8,189.7,639.88,0,2,11,1,4,890
25,11.0,00:41:28,62201.0,12,13,4,2,defensive shot,0.0,0,8,2.0,6,1.1743902439024392,-0.6497395833333334,,,8,187.9,656.53,3,79.4,161.29,0,2,11,1,4,890
25,12.0,00:41:29,62226.0,12,13,1,3,net shot,0.0,1,6,2.0,2,1.0975609756097562,0.021249999999999918,touched the net,4.0,8,187.9,317.48,8,208.9,629.96,0,2,11,1,4,890
26,1.0,00:42:18,63474.0,12,14,4,1,short service,0.0,1,7,2.0,7,0.44878048780487817,-0.49260416666666657,,,8,168.1,631.37,8,202.0,317.5,0,2,11,1,4,891
26,2.0,00:42:19,63487.0,12,14,1,2,net shot,0.0,1,7,2.0,1,-0.9512195121951219,0.3315624999999998,,,8,171.8,357.4,8,184.4,638.47,0,2,11,1,4,891
26,3.0,00:42:20,63507.0,12,14,4,2,push/rush,0.0,1,1,1.0,5,-1.1207317073170733,-0.9867708333333333,,,7,124.3,580.73,8,153.7,310.56,0,2,11,1,4,891
26,4.0,00:42:20,63521.0,12,14,1,3,smash,0.0,0,5,2.0,4,1.565853658536585,1.6532291666666665,out,4.0,8,151.3,287.19,8,144.6,599.09,0,2,11,1,4,891
27,1.0,00:43:16,64901.0,12,15,4,1,short service,0.0,1,7,2.0,7,-0.6914634146341464,-0.3953124999999999,,,8,193.4,638.47,8,131.7,319.67,0,2,11,1,4,892
27,2.0,00:43:16,64916.0,12,15,1,2,drive,0.0,1,7,2.0,5,-1.1097560975609757,0.9075000000000001,,,7,132.8,407.43,8,185.0,635.64,0,2,11,1,4,892
27,3.0,00:43:17,64925.0,12,15,4,2,lob,0.0,1,5,1.0,8,-0.4573170731707317,-1.3117708333333333,,,8,181.3,638.47,8,135.3,357.35,0,2,11,1,4,892
27,4.0,00:43:18,64951.0,12,15,1,2,smash,0.0,0,8,2.0,6,1.298780487804878,1.0297916666666669,,,8,159.0,220.36,8,177.3,689.75,0,2,11,1,4,892
27,5.0,00:43:18,64964.0,12,15,4,2,defensive shot,0.0,0,6,2.0,6,1.0878048780487803,-0.7193229166666667,,,8,210.0,676.7,8,144.5,204.68,0,2,11,1,4,892
27,6.0,00:43:19,64990.0,12,15,1,2,drive,0.0,1,6,1.0,6,0.9658536585365852,1.1060416666666668,,,8,236.8,333.33,8,249.3,668.74,0,2,11,1,4,892
27,7.0,00:43:20,65004.0,12,15,4,2,net shot,0.0,0,6,2.0,8,0.04878048780487805,-0.6274479166666668,,,8,216.0,653.8,8,224.7,317.53,0,2,11,1,4,892
27,8.0,00:43:20,65018.0,12,15,1,2,net shot,0.0,0,8,2.0,2,1.2073170731707317,0.26161458333333343,,,8,167.1,319.72,8,213.5,664.69,0,2,11,1,4,892
27,9.0,00:43:21,65040.0,12,15,4,2,net shot,0.0,0,2,2.0,2,1.419512195121951,-0.1956770833333333,,,7,248.4,583.91,8,178.5,317.46,0,2,11,1,4,892
27,10.0,00:43:22,65064.0,12,15,1,2,net shot,0.0,1,2,2.0,2,1.3036585365853657,0.1711979166666667,,,2,256.8,417.57,7,227.7,577.69,0,2,11,1,4,892
27,11.0,00:43:23,65075.0,12,15,4,2,push/rush,0.0,0,2,2.0,8,0.21951219512195122,-0.6848958333333334,,,7,233.9,565.09,8,247.2,361.8,0,2,11,1,4,892
27,12.0,00:43:23,65081.0,12,15,1,3,defensive shot,0.0,0,8,2.0,10,-0.8865853658536585,-1.7842708333333333,not pass over the net,4.0,7,234.5,370.33,2,268.5,505.12,0,2,11,1,4,892
28,1.0,00:43:59,65984.0,12,16,4,1,long service,0.0,1,7,1.0,8,0.7682926829268293,-1.3517187499999999,,,8,165.5,635.63,8,208.0,317.5,0,2,11,1,4,893
28,2.0,00:44:00,66008.0,12,16,1,2,clear,1.0,0,8,1.0,9,-0.7804878048780488,1.54953125,,,8,201.7,260.72,8,199.0,670.06,0,2,11,1,4,893
28,3.0,00:44:01,66038.0,12,16,4,2,drop,0.0,0,9,2.0,7,-0.8500000000000001,-0.49333333333333346,,,8,154.6,751.98,8,150.0,243.26,0,2,11,1,4,893
28,4.0,00:44:02,66056.0,12,16,1,2,net shot,0.0,0,7,2.0,7,0.9060975609756099,0.43552083333333336,,,5,102.4,337.6,8,143.6,730.81,0,2,11,1,4,893
28,5.0,00:44:03,66078.0,12,16,4,2,net shot,0.0,0,7,2.0,1,-0.9719512195121952,-0.21718749999999995,,,8,224.6,599.14,8,167.1,321.99,0,2,11,1,4,893
28,6.0,00:44:04,66100.0,12,16,1,2,lob,0.0,0,1,1.0,5,-0.9560975609756098,1.41734375,,,7,135.1,401.36,7,158.7,594.56,0,2,11,1,4,893
28,7.0,00:44:05,66127.0,12,16,4,2,smash,0.0,0,5,2.0,5,-1.0341463414634147,-0.9000520833333333,,,8,139.5,741.49,8,150.6,287.19,0,2,11,1,4,893
